sample_id;hole_id;depth_from;depth_to;core_length;cr_%;is_old;is_twin;ni;fe;mgo;sio2;sm;co;cao;al2o3;lith
B1/F09-202/JAS/13;F09-202;10;11;1;1;1;0;1.75;11.16;21.59;37.44;1.734136174;0.02;0.14;1.09;SAP
B1/F09-202/JAS/14;F09-202;11;12;1;1;1;0;1.64;10.13;22.88;38.27;1.67263986;0.01;0.14;0.98;SAP
B1/F09-202/JAS/15;F09-202;12;12.5;0.5;1;1;0;1.74;9.83;22.49;38.6;1.716318364;0.02;0.19;1.39;SAP
B1/F09-202/JAS/16;F09-202;12.5;13.15;0.65;1;1;0;1.13;5.98;22.87;38.63;1.689112374;0;0.18;0.92;SROC
B1/F09-202/JAS/17;F09-202;13.15;14;0.85;1;1;0;1.11;11.37;22.9;38.92;1.699563319;0.02;0.14;1.07;SAP
B1/F09-202/JAS/18;F09-202;14;15;1;1;1;0;1.5;13.87;22.14;37.26;1.682926829;0.02;0.14;1.24;SAP
B1/F09-202/JAS/19;F09-202;15;16;1;1;1;0;1.34;11.61;23.37;37.97;1.624732563;0.03;0.16;1.14;SAP
B1/F09-202/JAS/20;F09-202;16;17;1;1;1;0;1.23;9.85;24.13;40.6;1.682552839;0.02;0.14;1.08;SAP
B1/F09-202/JAS/21;F09-202;17;18;1;1;1;0;1.31;11.69;23.33;37.83;1.62151736;0.03;0.2;1.21;SAP
B1/F09-202/JAS/22;F09-202;18;18.5;0.5;1;1;0;1.33;11.3;23.31;38.43;1.648648649;0.02;0.16;1.08;SAP
B1/F09-202/JAS/23;F09-202;18.5;19.1;0.6;1;1;0;1.26;8.46;23.21;38.59;1.662645411;0.01;0.15;1.17;SROC
B1/F09-202/JAS/24;F09-202;19.1;20;0.9;1;1;0;1.35;13.05;22.5;36.83;1.636888889;0.03;0.23;1.44;SAP
B1/F09-202/JAS/25;F09-202;20;21;1;1;1;0;1.21;10.06;23.78;38.6;1.623212784;0.01;0.23;1.23;SAP
B1/F09-202/JAS/26;F09-202;21;22;1;1;1;0;1.06;8.86;24.12;39.14;1.622719735;0.01;0.14;1.1;SAP
B1/F09-202/JAS/27;F09-202;22;23;1;1;1;0;0.66;7.13;25.44;41.35;1.625393082;0;0.22;1.72;RSAP
B1/F09-202/JAS/28;F09-202;23;24;1;1;1;0;0.33;5.63;24.65;41.49;1.6831643;0;0.14;1.05;RSAP
B1/F09-202/JAS/29;F09-202;24;25;1;1;1;0;0.29;4.96;26.05;42.73;1.640307102;0;0.14;1.91;RSAP
B1/F09-202/JAS/30;F09-202;25;26;1;1;1;0;0.31;5.35;25.6;41.77;1.631640625;0;0.15;1.12;RSAP
B1/F09-202/JAS/31;F09-202;26;27;1;1;1;0;0.36;6.05;25.33;41.38;1.633636005;0;0.16;1.03;RSAP
B1/F09-202/JAS/32;F09-202;27;28;1;1;1;0;0.32;5.7;25.39;42.16;1.660496258;0;0.15;1.1;RSAP
B1/F09-202/JAS/33;F09-202;28;29;1;1;1;0;0.3;6.05;24.46;40.62;1.660670482;0;0.18;1.05;RSAP
B1/F09-202/JAS/34;F09-202;29;30;1;1;1;0;0.3;6.06;24.02;40.24;1.675270608;0;0.17;1.02;RSAP
B1/F09-203/JAS/01;F09-203;0;1;1;1;1;0;0.58;27.58;4.77;34.44;7.220125786;0.14;0.19;7.31;LIM
B1/F09-203/JAS/02;F09-203;1;2;1;1;1;0;0.83;22.68;8.21;38.38;4.674786845;0.08;0.2;5.23;LIM
B1/F09-203/JAS/03;F09-203;2;3;1;1;1;0;0.65;33.33;0.02;25.65;1282.5;0.1;0.11;16.7;SAP
B1/F09-203/JAS/04;F09-203;3;4;1;1;1;0;1.1;43.28;0.19;26.23;138.0526316;0.05;0.04;9.51;SAP
B1/F09-203/JAS/05;F09-203;4;5;1;1;1;0;1.16;45.15;0.55;23.47;42.67272727;0.03;0.07;7.67;SAP
B1/F09-203/JAS/06;F09-203;5;6;1;1;1;0;1.97;37.42;3.57;28.02;7.848739496;0.09;0.04;5.31;SAP
B1/F09-203/JAS/07;F09-203;6;7;1;1;1;0;2.77;21.23;12.12;33.38;2.754125413;0.03;0.06;1.91;SAP
B1/F09-203/JAS/08;F09-203;7;8;1;1;1;0;2.49;16.54;14.84;38.38;2.586253369;0.06;0.05;1.97;SAP
B1/F09-203/JAS/09;F09-203;8;9;1;1;1;0;2.44;13.19;19.32;37.82;1.957556936;0.04;0.06;1.29;SAP
B1/F09-203/JAS/10;F09-203;9;10;1;1;1;0;2.26;10.21;22.04;38.83;1.761796733;0.02;0.09;1.04;SAP
B1/F09-203/JAS/11;F09-203;10;11;1;1;1;0;2.26;9.64;22.26;39.72;1.784366577;0.02;0.11;1.01;SAP
B1/F09-203/JAS/12;F09-203;11;12;1;1;1;0;1.67;8.62;27.95;39.83;1.425044723;0.02;0.19;2.06;SAP
B1/F09-203/JAS/13;F09-203;12;13;1;1;1;0;1.71;6.72;27.59;40.55;1.469735411;0.01;0.12;0.81;SAP
B1/F09-203/JAS/14;F09-203;13;14;1;1;1;0;1.68;7.75;25.32;40.83;1.612559242;0.01;0.16;0.9;SAP
B1/F09-203/JAS/15;F09-203;14;15;1;1;1;0;1.5;7.47;28.05;42.19;1.504099822;0.01;0.38;2.6;SAP
B1/F09-203/JAS/16;F09-203;15;16;1;1;1;0;1.8;8.28;24.11;40.53;1.681045209;0.01;0.27;1.05;SAP
B1/F09-203/JAS/17;F09-203;16;17;1;1;1;0;1.57;11.17;20.15;41.82;2.075434243;0.03;0.13;1.45;SAP
B1/F09-203/JAS/18;F09-203;17;18;1;1;1;0;1.46;10.14;22.17;41.02;1.850248083;0.02;0.14;1.35;SAP
B1/F09-203/JAS/19;F09-203;18;18.7;0.7;1;1;0;1.46;6.25;36.67;41.92;1.143168803;0.01;0.2;0.96;SAP
B1/F09-228/JAS/01;F09-228;0;1;1;1;1;0;0.48;29.91;15.39;25.92;1.684210526;0.04;0.11;8.07;LIM
B1/F09-228/JAS/02;F09-228;1;2;1;1;1;0;1.24;29.38;14.51;27.27;1.879393522;0.05;0.44;5.13;LIM
B1/F09-228/JAS/03;F09-228;2;3;1;1;1;0;0.47;38.71;13.17;22.33;1.695520121;0;0.07;8.73;SAP
B1/F09-228/JAS/04;F09-228;3;4;1;1;1;0;1.65;20.39;18.82;32.49;1.726354942;0.05;0.11;2.64;SAP
B1/F09-228/JAS/05;F09-228;4;5;1;1;1;0;1.48;10.88;21.41;36.97;1.726763195;0.02;0.21;1.46;SAP
B1/F09-228/JAS/06;F09-228;5;5.5;0.5;1;1;0;0.77;7.79;22.63;38.69;1.709677419;0.01;0.33;1.8;BLD
B1/F09-228/JAS/07;F09-228;5.5;6;0.5;1;1;0;1.46;13.27;21.38;37.48;1.753040225;0.02;0.27;1.59;SAP
B1/F09-228/JAS/08;F09-228;6;7;0.5;0.5;1;0;1.39;14.31;20.45;36.56;1.787775061;0.01;0.26;2.77;SAP
B1/F09-228/JAS/09;F09-228;7;8;1;1;1;0;1.21;9.6;23.94;39.11;1.633667502;0.01;0.23;1.37;SAP
B1/F09-228/JAS/10;F09-228;8;9;1;1;1;0;0.52;8.27;23.22;40.17;1.72997416;0.01;0.22;1.13;SROC
B1/F09-228/JAS/11;F09-228;9;10;1;1;1;0;0.33;7.01;23.07;41.41;1.794971825;0;0.14;1.01;SROC
B1/F09-228/JAS/12;F09-228;10;11;1;1;1;0;0.3;7.13;23.75;40.62;1.710315789;0;0.2;1.09;SROC
B1/F09-228/JAS/13;F09-228;11;12;1;1;1;0;0.3;6.14;23.34;40.68;1.742930591;0;0.18;1.01;SROC
B1/F09-228/JAS/14;F09-228;12;13;1;1;1;0;0.26;5.87;23.64;41.04;1.736040609;0;0.15;0.98;SROC
B1/F09-228/JAS/15;F09-228;13;14;1;1;1;0;0.28;6.52;22.77;40.93;1.797540624;0;0.21;0.99;SROC
B1/F09-228/JAS/16;F09-228;14;15;1;1;1;0;0.27;6.22;23.71;40.24;1.697174188;0;0.25;1.08;SROC
B1/F09-228/JAS/17;F09-228;15;16;1;1;1;0;0.25;6.28;22.7;40.85;1.799559471;0;0.27;1.1;SROC
B1/F09-228/JAS/18;F09-228;16;17;1;1;1;0;0.3;6.97;23.61;41.71;1.766624312;0;0.2;1.27;SROC
B1/F09-228/JAS/19;F09-228;17;18;1;1;1;0;0.25;5.62;24.12;41.53;1.721807629;0;0.15;1.03;SAP
B1/F09-228/JAS/20;F09-228;18;19;1;1;1;0;0.22;4.61;25.44;42.76;1.68081761;0;0.16;0.83;SROC
B1/F09-228/JAS/21;F09-228;19;20;1;1;1;0;0.25;5.76;24.59;39.79;1.618137454;0;0.2;0.91;SROC
B1/F09-228/JAS/22;F09-228;20;21;1;1;1;0;0.24;5.53;26.24;41;1.5625;0;0.25;1.61;SROC
B1/F09-228/JAS/23;F09-228;21;22;0.88;0.88;1;0;0.24;5.42;24.5;41.39;1.689387755;0;0.26;0.95;SROC
B1/F09-228/JAS/24;F09-228;22;23;0.78;0.78;1;0;0.25;5.53;24.85;40.73;1.639034205;0;0.18;0.93;SROC
B1/F09-228/JAS/25;F09-228;23;24;1;1;1;0;0.25;5.53;24.76;40;1.615508885;0;0.2;0.88;RSAP
B1/F09-229/JAS/01;F09-229;0;1;1;1;1;0;0.51;30.57;5.12;26.61;5.197265625;0.07;0;13.41;LIM
B1/F09-229/JAS/02;F09-229;1;2;1;1;1;0;0.52;42.12;0.97;21.53;22.19587629;0;0.13;12.43;LIM
B1/F09-229/JAS/03;F09-229;2;3;1;1;1;0;0.76;42.32;1.3;21.96;16.89230769;0.05;0.13;6.9;LIM
B1/F09-229/JAS/04;F09-229;3;4;1;1;1;0;1.24;36.23;1.83;30.92;16.89617486;0.15;0.19;4;LIM
B1/F09-229/JAS/05;F09-229;4;5;1;1;1;0;1.46;38.24;2.54;27.77;10.93307087;0.1;0.04;2.93;LIM
B1/F09-229/JAS/06;F09-229;5;6;1;1;1;0;1.69;19.29;9.37;39.61;4.227321238;0.07;0.16;2.03;SAP
B1/F09-229/JAS/07;F09-229;6;7;1;1;1;0;1.55;21.89;8.4;40.77;4.853571429;0.07;0.14;1.89;SAP
B1/F09-229/JAS/08;F09-229;7;8;1;1;1;0;1.69;21.53;10.34;36.12;3.493230174;0.02;0.1;1.52;SAP
B1/F09-229/JAS/09;F09-229;8;9;1;1;1;0;1.6;13.23;17.5;41.24;2.356571429;0.06;0.07;0.76;SAP
B1/F09-229/JAS/10;F09-229;9;10;1;1;1;0;1.33;10.33;21.74;42.66;1.962281509;0.01;0.19;0.88;SROC
B1/F09-229/JAS/11;F09-229;10;11;1;1;1;0;1.56;12.21;19.48;40.87;2.098049281;0.02;0.28;1;SROC
B1/F09-229/JAS/12;F09-229;11;12;1;1;1;0;1.49;10.59;23.09;41.53;1.798614119;0.02;0.27;1.21;SROC
B1/F09-229/JAS/13;F09-229;12;12.55;0.55;1;1;0;1.68;7.8;25.25;42.79;1.694653465;0.01;0.22;0.82;SROC
B1/F09-229/JAS/14;F09-229;12.55;13;0.45;1;1;0;1.7;5.12;25.88;47.88;1.85007728;0;0.17;0.35;SROC
B1/F09-229/JAS/15;F09-229;13;14;1;1;1;0;0.63;5.68;28.17;49.26;1.748668797;0;0.19;0.59;BRK
B1/F09-229/JAS/16;F09-229;14;15;1;1;1;0;0.42;5.45;29.9;48.07;1.607692308;0;0.29;0.96;BRK
B1/F09-230/JAS/01;F09-230;0;1;1;1;1;0;0.72;21.8;20.93;34.2;1.634018156;0.1;0.24;4.2;LIM
B1/F09-230/JAS/02;F09-230;1;2;1;1;1;0;1.17;10.63;25.96;42.82;1.649460709;0.02;0.28;1.49;BLD
B1/F09-230/JAS/03;F09-230;2;2.7;0.7;1;1;0;0.26;5.19;24.91;39.94;1.60337214;0;0.21;0.8;BLD
B1/F09-230/JAS/04;F09-230;2.7;3;0.3;1;1;0;0.82;13.86;23.76;38.28;1.611111111;0.05;0.2;2.19;SAP
B1/F09-230/JAS/05;F09-230;3;4;1;1;1;0;1.37;18.61;23.28;37.23;1.599226804;0.03;0.21;1.75;SAP
B1/F09-230/JAS/06;F09-230;4;4.27;0.27;1;1;0;1.05;6.34;24.47;40.83;1.668573764;0.01;0.18;0.93;SAP
B1/F09-230/JAS/07;F09-230;4.27;5;0.73;1;1;0;1.38;12.59;23.08;39.75;1.722270364;0.02;0.2;1.25;SAP
B1/F09-230/JAS/08;F09-230;5;6;1;1;1;0;0.24;5.12;25.63;39.52;1.541943036;0;0.21;0.78;SAP
B1/F09-230/JAS/09;F09-230;6;7;1;1;1;0;0.88;6.29;27.3;45.3;1.659340659;0.01;0.22;1.06;SAP
B1/F09-230/JAS/10;F09-230;7;8;1;1;1;0;0.99;7.53;24.23;41.86;1.7276104;0.01;0.38;1.17;SAP
B1/F09-230/JAS/11;F09-230;8;9;1;1;1;0;0.52;7.01;27.34;45.5;1.664228237;0;0.26;1.01;SAP
B1/F09-230/JAS/12;F09-230;9;10;1;1;1;0;0.55;6.12;26.83;44.61;1.662691018;0;0.15;0.86;RSAP
B1/F09-230/JAS/13;F09-230;10;11;1;1;1;0;0.52;6.23;25.98;44.04;1.695150115;0;0.17;0.98;RSAP
B1/F09-230/JAS/14;F09-230;11;12;1;1;1;0;0.38;6.1;25.34;44.12;1.741120758;0;0.16;0.92;RSAP
B1/F09-230/JAS/15;F09-230;12;13;1;1;1;0;0.37;7.34;25.45;42.57;1.672691552;0;0.14;1.07;RSAP
B1/F09-230/JAS/16;F09-230;13;14;1;1;1;0;0.26;5.31;24.02;41.3;1.7194005;0;0.15;0.87;RSAP
B1/F09-230/JAS/17;F09-230;14;15;1;1;1;0;0.26;5.33;24.46;40.93;1.673344235;0.01;0.16;0.84;RSAP
B1/F09-230/JAS/18;F09-230;15;16;1;1;1;0;0.27;5.41;23.98;40.86;1.703919933;0.01;0.15;0.84;RSAP
B1/F09-230/JAS/19;F09-230;16;17;1;1;1;0;0.26;5.11;24.34;40.83;1.67748562;0.01;0.16;0.84;RSAP
B1/F09-230/JAS/20;F09-230;17;17.55;0.55;1;1;0;0.24;5.3;24.57;40.05;1.63003663;0;0.16;0.79;BLD
B1/F09-230/JAS/21;F09-230;17.55;18.3;0.75;1;1;0;0.26;5.25;24.53;39.6;1.614349776;0.01;0.22;0.85;BLD
B1/F09-231/JAS/01;F09-231;0;1;1;1;1;0;0.69;22.01;8.86;38.09;4.299097065;0.07;0.24;4.91;LIM
B1/F09-231/JAS/02;F09-231;1;2;1;1;1;0;0.52;5.71;26.03;51.06;1.961582789;0;0.21;1.04;LIM
B1/F09-231/JAS/03;F09-231;2;3;1;1;1;0;0.9;20.57;10.45;39.84;3.812440191;0.07;0.25;3.54;LIM
B1/F09-231/JAS/04;F09-231;3;3.52;0.52;1;1;0;1.06;19.76;6.47;45;6.955177743;0.17;0.2;4.5;SAP
B1/F09-231/JAS/05;F09-231;3.52;4;0.32;0.666666667;1;0;0.7;16.79;12.37;42.44;3.430881164;0.09;0.18;3.57;SAP
B1/F09-231/JAS/06;F09-231;4;5;1;1;1;0;0.7;16.79;12.37;42.44;3.430881164;0.09;0.18;3.57;BRK
B1/F09-231/JAS/07;F09-231;5;5.6;0.6;1;1;0;0.7;16.79;12.37;42.44;3.430881164;0.09;0.18;3.57;BRK
B1/F09-232/JAS/01;F09-232;0;1;1;1;1;0;0.7;19.59;19.32;35.96;1.861283644;0.22;0.21;5.35;LIM
B1/F09-232/JAS/02;F09-232;1;2;1;1;1;0;0.67;24.46;18.2;33.22;1.825274725;0.13;0.18;5.5;LIM
B1/F09-232/JAS/03;F09-232;2;3;1;1;1;0;0.72;25.37;17.28;32.42;1.876157407;0.05;0.17;4.24;LIM
B1/F09-232/JAS/04;F09-232;3;4;1;1;1;0;0.81;18.87;22.26;41.53;1.865678347;0.04;0.19;2.56;LIM
B1/F09-232/JAS/05;F09-232;4;5;1;1;1;0;0.67;18.37;21.82;40.13;1.839138405;0.03;0.26;2.77;SAP
B1/F09-232/JAS/06;F09-232;5;6;1;1;1;0;0.62;13.77;21.77;40.99;1.88286633;0.03;0.2;2.37;SAP
B1/F09-232/JAS/07;F09-232;6;6.37;0.37;1;1;0;0.66;8.85;23.45;42.18;1.798720682;0.02;0.21;1.49;SAP
B1/F09-232/JAS/08;F09-232;6.37;6.7;0.33;1;1;0;0.28;5.39;23.71;41.46;1.74862927;0;0.16;0.83;BLD
B1/F09-232/JAS/09;F09-232;6.7;7.4;0.7;1;1;0;0.72;22.37;18.17;33.83;1.861860209;0.01;0.17;3.51;SAP
B1/F09-232/JAS/10;F09-232;7.4;8;0.6;1;1;0;0.79;13.49;24.21;42.5;1.755472945;0.04;0.2;2.5;SAP
B1/F09-232/JAS/11;F09-232;8;9;1;1;1;0;0.83;14.43;23.54;41.42;1.759558199;0.04;0.2;2.48;SAP
B1/F09-232/JAS/12;F09-232;9;10;1;1;1;0;0.94;14.12;21.57;39.3;1.821974965;0.03;0.18;2.15;SAP
B1/F09-232/JAS/13;F09-232;10;11;1;1;1;0;1.49;13.93;20.39;37.34;1.831289848;0.02;0.24;1.81;RSAP
B1/F09-232/JAS/14;F09-232;11;12;1;1;1;0;0.75;6.21;26.63;43.14;1.619977469;0.01;0.18;1.14;RSAP
B1/F09-232/JAS/15;F09-232;12;12.5;0.5;1;1;0;0.51;5.32;27.31;44.53;1.630538264;0.01;0.17;1.04;SAP
B1/F09-232/JAS/16;F09-232;12.5;13;0.5;1;1;0;0.35;3.57;29.62;50.05;1.689736664;0.01;0.14;0.93;RSAP
B1/F09-232/JAS/17;F09-232;13;14;1;1;1;0;0.28;3.86;31.34;55.46;1.769623484;0.01;0.16;0.93;RSAP
B1/F09-232/JAS/18;F09-232;14;15;1;1;1;0;0.26;4.36;26.56;49.67;1.870105422;0.01;0.13;0.95;RSAP
B1/F09-232/JAS/19;F09-232;15;16;1;1;1;0;0.23;4.51;29.24;47.13;1.611833105;0.01;0.14;0.86;RSAP
B1/F09-232/JAS/20;F09-232;16;17;1;1;1;0;0.25;4.76;28.67;46.13;1.608998954;0.01;0.15;0.94;RSAP
B1/F09-232/JAS/21;F09-232;17;18;1;1;1;0;0.24;4.3;26.68;51.65;1.935907046;0.01;0.14;1;RSAP
B1/F09-232/JAS/22;F09-232;18;19;1;1;1;0;0.35;6.53;26.12;42.86;1.640888208;0;0.15;1.2;RSAP
B1/F09-232/JAS/23;F09-232;19;20;1;1;1;0;0.26;5.31;27.4;43.71;1.595255474;0.01;0.14;0.91;RSAP
B1/F09-232/JAS/24;F09-232;20;21;1;1;1;0;0.23;5.11;28.74;46.03;1.601600557;0;0.16;0.91;RSAP
B1/F09-232/JAS/25;F09-232;21;22;1;1;1;0;0.26;5.77;27.28;43.03;1.577346041;0;0.15;0.98;RSAP
B1/F09-232/JAS/26;F09-232;22;23;1;1;1;0;0.25;5.1;28.74;45.71;1.590466249;0.01;0.19;0.98;RSAP
B1/F09-232/JAS/27;F09-232;23;24;1;1;1;0;0.27;6;28.51;43.62;1.529989477;0;0.16;0.99;RSAP
B1/F09-232/JAS/28;F09-232;24;25;1;1;1;0;0.25;5.56;32.29;51.68;1.600495509;0.01;0.15;1.28;RSAP
B1/F09-232/JAS/29;F09-232;25;25.7;0.7;1;1;0;0.15;3.07;35.95;56.11;1.56077886;0.02;0.15;1.07;BLD
B1/F09-233/JAS/01;F09-233;0;1;1;1;1;0;0.73;23.71;6.81;38.34;5.629955947;0.12;0.24;5.38;LIM
B1/F09-233/JAS/02;F09-233;1;2;1;1;1;0;0.47;37.78;1.78;23.13;12.99438202;0.11;0.11;13.51;LIM
B1/F09-233/JAS/03;F09-233;2;3;1;1;1;0;0.68;38.35;1.98;27.01;13.64141414;0.05;0.01;7.39;LIM
B1/F09-233/JAS/04;F09-233;3;4;1;1;1;0;0.78;30.04;3.81;33.48;8.787401575;0.06;0.12;5.83;LIM
B1/F09-233/JAS/05;F09-233;4;5;1;1;1;0;0.89;32.15;3.29;30.22;9.185410334;0.04;0.25;4.23;SAP
B1/F09-233/JAS/06;F09-233;5;5.7;0.7;1;1;0;1;21.88;8.55;36.99;4.326315789;0.03;0.25;4.37;SAP
B1/F09-233/JAS/07;F09-233;5.7;6;0.3;1;1;0;0.87;10.42;20.82;45.68;2.194044188;0.03;0.45;2.17;BLD
B1/F09-233/JAS/08;F09-233;6;7;1;1;1;0;0.87;10.42;20.82;45.68;2.194044188;0.03;0.45;2.17;SAP
B1/F09-233/JAS/09;F09-233;7;8;1;1;1;0;0.8;12.13;18.88;44.95;2.380826271;0.03;0.18;1.92;SAP
B1/F09-233/JAS/10;F09-233;8;8.7;0.7;1;1;0;0.62;9.53;22.59;46.27;2.048251439;0.02;0.23;1.49;SAP
B1/F09-233/JAS/11;F09-233;8.7;9;0.3;1;1;0;0.8;12.31;20.4;42.8;2.098039216;0.03;0.29;2.11;BLD
B1/F09-233/JAS/12;F09-233;9;10;1;1;1;0;0.79;11.71;20.68;43.73;2.114603482;0.02;0.2;1.8;SAP
B1/F09-233/JAS/13;F09-233;10;10.55;0.55;1;1;0;0.79;11.71;20.68;43.73;2.114603482;0.02;0.2;1.8;RSAP
B1/F09-233/JAS/14;F09-233;10.55;11;0.45;1;1;0;1.79;11.56;20.37;39.82;1.954835542;0.03;0.5;1.3;SAP
B1/F09-233/JAS/15;F09-233;11;12;1;1;1;0;1.03;6.82;34.84;44.16;1.267508611;0.01;0.44;0.73;BRK
B1/F09-233/JAS/16;F09-233;12;13;1;1;1;0;1.05;8.61;31.77;43.67;1.374567202;0.01;0.48;1.33;BRK
B1/F09-234/JAS/01;F09-234;0;1;1;1;1;0;0.9;34.79;13.61;25.89;1.902277737;0.04;0.08;5.77;LIM
B1/F09-234/JAS/02;F09-234;1;2;0.78;0.78;1;0;1.1;34.33;13.67;23.73;1.735918069;0.12;0.07;5.22;LIM
B1/F09-234/JAS/03;F09-234;2;2;0.9;#DIV/0!;1;0;1.16;22;18.22;30.32;1.664105379;0.06;0.08;1.98;SAP
B1/F09-234/JAS/04;F09-234;3;3.7;0.7;1;1;0;1.09;18.23;18.63;33.68;1.807836822;0.07;0.27;2.17;SAP
B1/F09-234/JAS/05;F09-234;3.7;4.6;0.9;1;1;0;1.05;17.6;20.04;36.95;1.843812375;0.04;0.15;3.5;RSAP
B1/F09-234/JAS/06;F09-234;4.6;5;0.4;1;1;0;1.01;7.68;23.76;42.08;1.771043771;0.01;0.18;1.79;RSAP
B1/F09-234/JAS/07;F09-234;5;6;1;1;1;0;0.48;4.86;24.83;42.81;1.724124043;0.01;0.14;0.93;BLD
B1/F09-234/JAS/08;F09-234;6;7;1;1;1;0;1.3;13.74;19.54;34.51;1.766120778;0.06;0.01;1.25;SAP
B1/F09-234/JAS/09;F09-234;7;7.5;0.5;1;1;0;1.05;7.62;22.23;39.26;1.766081871;0.01;0.37;2.84;SAP
B1/F09-234/JAS/10;F09-234;7.5;8;0.5;1;1;0;1.21;8.8;21.84;36.28;1.661172161;0.05;0.08;1.47;SAP
B1/F09-234/JAS/11;F09-234;8;9;1;1;1;0;1.35;10.72;23.24;38.2;1.643717728;0.03;0.08;1.04;SAP
B1/F09-234/JAS/12;F09-234;9;10;1;1;1;0;1.19;11.32;22.66;37.42;1.651368049;0.03;0.07;1.8;SAP
B1/F09-234/JAS/13;F09-234;10;11;1;1;1;0;1.04;11.21;23.88;39.57;1.657035176;0.01;0.15;2.07;SAP
B1/F09-234/JAS/14;F09-234;11;12;1;1;1;0;1.05;9.98;23.28;39.63;1.702319588;0.01;0.33;1.34;SAP
B1/F09-234/JAS/15;F09-234;12;13;1;1;1;0;0.87;9.27;24.48;41.89;1.71119281;0.02;0.17;1.16;SAP
B1/F09-234/JAS/16;F09-234;13;13.4;0.4;1;1;0;0.39;8.62;25.26;43.55;1.724069675;0.01;0.55;1.22;SAP
B1/F09-234/JAS/17;F09-234;13.4;14;0.6;1;1;0;0.35;6.17;25.2;44.13;1.751190476;0;0.19;1.06;SAP
B1/F09-234/JAS/18;F09-234;14;15;1;1;1;0;0.32;5.92;24.66;43.82;1.776966748;0;0.18;0.97;SAP
B1/F09-234/JAS/19;F09-234;15;16;1;1;1;0;0.35;6.74;23.41;41.57;1.775736865;0;0.16;1.04;SAP
B1/F09-234/JAS/20;F09-234;16;17;1;1;1;0;0.49;6.35;23.84;41.02;1.720637584;0;0.14;1.04;SAP
B1/F09-234/JAS/21;F09-234;17;18;1;1;1;0;0.34;4.69;26.76;46.09;1.722346786;0.01;0.15;0.96;RSAP
B1/F09-234/JAS/22;F09-234;18;18.55;0.55;1;1;0;0.27;5.06;24.98;43.84;1.755004003;0.01;0.15;0.92;RSAP
B1/F09-234/JAS/23;F09-234;18.55;19.5;0.95;1;1;0;0.26;5.51;24.56;39.54;1.609934853;0;0.26;0.85;BLD
B1/F09-234/JAS/24;F09-234;19.5;20;0.5;1;1;0;0.29;5.82;24.19;39.94;1.651095494;0;0.19;0.86;RSAP
B1/F09-235G/JAS/01;F09-235G;0;0.7;0.7;1;1;0;0.53;22.12;11.98;35.65;2.975792988;0.12;0.24;8.15;SAP
B1/F09-235G/JAS/02;F09-235G;0.7;1;0.3;1;1;0;0.53;22.23;13.17;35.82;2.719817768;0.13;0.22;8.28;BLD
B1/F09-235G/JAS/03;F09-235G;1;2;1;1;1;0;0.94;16.98;12.64;44.84;3.547468354;0.06;0.19;2.32;SAP
B1/F09-235G/JAS/04;F09-235G;2;3;1;1;1;0;0.75;13.89;15.8;47.13;2.982911392;0.04;0.29;3.56;SAP
B1/F09-235G/JAS/05;F09-235G;3;4;1;1;1;0;0.75;14.85;15.58;43.88;2.816431322;0.03;0.3;2.5;SAP
B1/F09-235G/JAS/06;F09-235G;4;4.56;0.56;1;1;0;0.97;16.76;15.21;41.98;2.760026298;0.06;0.17;3.79;SAP
B1/F09-235G/JAS/07;F09-235G;4.56;5;0.44;1;1;0;1.22;36.3;2.27;29.43;12.96475771;0.09;0.02;5.29;SAP
B1/F09-235G/JAS/08;F09-235G;5;6;1;1;1;0;1.37;26.35;7.61;29.82;3.918528252;0.02;0.09;2.96;SAP
B1/F09-235G/JAS/09;F09-235G;6;7;1;1;1;0;1.29;15.22;16.15;39.41;2.440247678;0.03;0.13;1.58;SAP
B1/F09-235G/JAS/10;F09-235G;7;8;1;1;1;0;1.98;15.42;16.74;36.93;2.20609319;0.03;0.17;1.48;SAP
B1/F09-235G/JAS/11;F09-235G;8;9;1;1;1;0;1.82;11.75;19.16;41.69;2.175887265;0.03;0.18;1.54;SAP
B1/F09-235G/JAS/12;F09-235G;9;10;1;1;1;0;1.8;14.04;17.8;39.54;2.221348315;0.02;0.15;1.26;SAP
B1/F09-235G/JAS/13;F09-235G;10;11;1;1;1;0;1.88;13.28;20.38;37.71;1.850343474;0.02;0.1;1;SAP
B1/F09-235G/JAS/14;F09-235G;11;12;1;1;1;0;2.08;15.58;17.4;36.33;2.087931034;0.02;0.1;1.11;SAP
B1/F09-235G/JAS/15;F09-235G;12;13;1;1;1;0;1.94;14.02;19.16;36.67;1.91388309;0.03;0.07;0.86;SAP
B1/F09-235G/JAS/16;F09-235G;13;14;1;1;1;0;1.58;10.02;23.03;40.39;1.753799392;0.01;0.16;1.02;SAP
B1/F09-235G/JAS/17;F09-235G;14;14.4;0.4;1;1;0;1.64;10.65;27.55;40.01;1.452268603;0.02;0.17;1.18;SAP
B1/F09-235G/JAS/18;F09-235G;14.4;15;0.6;1;1;0;1.64;10.65;27.55;40.01;1.452268603;0.02;0.17;1.18;RSAP
B1/F09-235G/JAS/19;F09-235G;15;16;1;1;1;0;1.55;6.57;34.08;41.85;1.227992958;0.01;0.2;0.61;SAP
B1/F10-004/JAS/01;F10-004;0;1;1;1;1;0;0.86;19.5;19.91;34.72;1.743847313;0.06;0.3;3.56;LIM
