sample_id,hole_id,depth_from,depth_to,core_length,cr_%,ni,fe,mgo,sio2
B1/E07-213i/JAS/11,E07-213i,7.4,8,0.6,1,0.23,5.137,31.037,37.413
B1/E07-213i/JAS/12,E07-213i,8,9,1,1,0.313,7.199,29.324,38.63
B1/E07-213i/JAS/13,E07-213i,9,10,1,1,0.279,6.676,29.957,38.781
B1/E07-213i/JAS/14,E07-213i,10,10.4,0.4,1,0.279,6.614,32.313,39.74
B1/E07-213i/JAS/15,E07-213i,10.4,11,0.6,1,0.266,6.08,35.029,37.397
B1/E07-213i/JAS/16,E07-213i,11,12,1,1,0.247,5.807,32.766,38.647
B1/E07-213i/JAS/17,E07-213i,12,12.4,0.4,1,0.261,5.867,32.482,37.663
B1/E07-213i/JAS/18,E07-213i,12.4,13,0.6,1,0.29,8.149,28.954,37.793
B1/E07-213i/JAS/19,E07-213i,13,14,1,1,0.249,5.704,33.649,38.388
B1/E07-213i/JAS/20,E07-213i,14,15,1,1,0.255,5.893,33.909,39.508
B1/E07-212i/JAS/01,E07-212i,0,0.5,0.5,1,1.082,26.983,9.702,19.762
B1/E07-212i/JAS/02,E07-212i,0.5,1,0.5,1,1.58,10.998,29.462,39.066
B1/E07-212i/JAS/03,E07-212i,1,2,1,1,1.249,15.042,22.999,37.093
B1/E07-212i/JAS/04,E07-212i,2,3,1,1,1.169,11.021,26.757,40.396
B1/E07-212i/JAS/05,E07-212i,3,4,1,1,0.975,16.966,22.009,39.492
B1/E07-212i/JAS/06,E07-212i,4,5,1,1,0.531,8.753,29.827,40.993
B1/E07-212i/JAS/07,E07-212i,5,6,1,1,0.268,5.94,32.452,39.308
B1/E07-212i/JAS/08,E07-212i,6,7,1,1,0.3,6.747,33.228,41
B1/E07-212i/JAS/09,E07-212i,7,8,1,1,0.284,6.72,32.332,41.013
B1/E07-212i/JAS/10,E07-212i,8,9,1,1,0.28,6.311,30.336,38.197
B1/E07-212i/JAS/11,E07-212i,9,10,1,1,0.276,6.183,32.781,39.494
B1/E07-212i/JAS/12,E07-212i,10,11,1,1,0.273,6.181,29.783,35.731
B1/E07-212i/JAS/13,E07-212i,11,12,1,1,0.276,6.124,33.047,39.346
B1/E07-212i/JAS/14,E07-212i,12,13,1,1,0.28,6.361,33.152,39.621
B1/E07-212i/JAS/15,E07-212i,13,14,1,1,0.253,5.788,31.995,38.406
B1/E07-212i/JAS/16,E07-212i,14,15,1,1,0.259,5.932,31.855,35.365
B1/E07-182i/JAS/01,E07-182i,0,1,1,1,0.374,35.258,2.206,13.496
B1/E07-182i/JAS/02,E07-182i,1,2,1,1,0.675,42.35,3.442,10.662
B1/E07-182i/JAS/03,E07-182i,2,3,1,1,1.166,21.814,14.886,30.516
B1/E07-182i/JAS/04,E07-182i,3,4,1,1,1.514,13.86,20.536,40.59
B1/E07-182i/JAS/05,E07-182i,4,5,1,1,1.453,11.778,26.135,41.167
B1/E07-182i/JAS/06,E07-182i,5,6,1,1,1.659,8.378,29.623,42.127
B1/E07-182i/JAS/07,E07-182i,6,7,1,1,1.552,7.173,29.083,42.268
B1/E07-182i/JAS/08,E07-182i,7,8,1,1,0.863,7.005,29.494,42.002
B1/E07-182i/JAS/09,E07-182i,8,9,1,1,0.382,6.415,28.915,44.63
B1/E07-182i/JAS/10,E07-182i,9,10,1,1,0.251,5.503,31.213,38.527
B1/E07-182i/JAS/11,E07-182i,10,11,1,1,0.23,5.148,32.65,40.285
B1/E07-182i/JAS/12,E07-182i,11,12,1,1,0.281,5.734,32.696,41.372
B1/E07-182i/JAS/13,E07-182i,12,13,1,1,0.245,5.488,33.159,42.747
B1/E07-182i/JAS/14,E07-182i,13,14,1,1,0.252,5.708,33.199,40.944
B1/E07-182i/JAS/15,E07-182i,14,15,1,1,0.241,5.399,31.342,40.015
B1/E07-213/JAS/01,E07-213,0,1,1,1,0.449,10.615,27.603,37.743
B1/E07-213/JAS/02,E07-213,1,2,1,1,0.313,8.023,28.225,36.953
B1/E07-213/JAS/03,E07-213,2,3,1,1,0.373,10.419,25.989,36.83
B1/E07-213/JAS/04,E07-213,3,4,1,1,0.319,7.86,28.596,36.949
B1/E07-213/JAS/05,E07-213,4,5,1,1,0.259,5.989,34.229,39.643
B1/E07-213/JAS/06,E07-213,5,6,1,1,0.241,5.565,33.995,38.429
B1/E07-213/JAS/07,E07-213,6,7,1,1,0.245,5.617,35.255,39.809
B1/E07-213/JAS/08,E07-213,7,8,1,1,0.234,5.328,35.761,41.21
B1/E07-213/JAS/09,E07-213,8,9,1,1,0.249,5.771,32.794,40.167
B1/E07-213/JAS/10,E07-213,9,10,1,1,0.229,5.625,31.936,37.518
B1/E07-213/JAS/11,E07-213,10,11,1,1,0.235,5.523,34.573,38.404
B1/E07-213/JAS/12,E07-213,11,12,1,1,0.236,5.649,33.955,38.521
B1/E07-213/JAS/13,E07-213,12,13,1,1,0.247,5.712,35.041,37.732
B1/E07-213/JAS/14,E07-213,13,14,1,1,0.241,5.826,34.526,38.55
B1/E07-213/JAS/15,E07-213,14,15,1,1,0.23,5.26,32.768,38.216
B1/E07-184i/JAS/01,E07-184i ,0,1,1,1,0.386,41.272,2.146,10.176
B1/E07-184i/JAS/02,E07-184i ,1,2,1,1,0.551,46.013,2.499,6.522
B1/E07-184i/JAS/03,E07-184i ,2,3,1,1,0.597,43.468,3.711,9.083
B1/E07-184i/JAS/04,E07-184i ,3,4,1,1,0.78,43.159,2.367,8.961
B1/E07-184i/JAS/05,E07-184i ,4,5,1,1,1.642,19.94,17.818,34.55
B1/E07-184i/JAS/06,E07-184i ,5,6,1,1,1.674,13.545,25.324,37.083
B1/E07-184i/JAS/07,E07-184i ,6,7,1,1,1.589,8.496,28.533,39.747
B1/E07-184i/JAS/08,E07-184i ,7,8,1,1,1.381,9.27,28.049,40.533
B1/E07-184i/JAS/09,E07-184i ,8,9,1,1,0.345,7.072,27.837,37.721
B1/E07-184i/JAS/10,E07-184i ,9,10,1,1,0.808,6.955,31.649,40.823
B1/E07-184i/JAS/11,E07-184i ,10,11,1,1,1.094,8.037,30.613,41.425
B1/E07-184i/JAS/12,E07-184i ,11,12,1,1,0.37,7.627,31.016,40.75
B1/E07-184i/JAS/13,E07-184i ,12,13,1,1,0.31,6.173,32.644,38.616
B1/E07-184i/JAS/14,E07-184i ,13,14,1,1,0.272,6.027,30.302,38.544
B1/E07-184i/JAS/15,E07-184i ,14,15,1,1,0.261,5.821,32.946,36.846
B1/E07-180i/JAS/01,E07-180i,0,1,1,1,0.467,11.048,23.957,36.844
B1/E07-180i/JAS/02,E07-180i,1,2,1,1,0.594,18.332,13.916,39.314
B1/E07-180i/JAS/03,E07-180i,2,3,1,1,0.582,20.073,9.711,39.868
B1/E07-180i/JAS/04,E07-180i,3,4,1,1,0.528,17.015,15.075,40.715
B1/E07-180i/JAS/05,E07-180i,4,5,1,1,0.305,7.271,31.554,40.463
B1/E07-180i/JAS/06,E07-180i,5,6,1,1,0.249,5.981,33.543,38.782
B1/E07-180i/JAS/07,E07-180i,6,6.44,0.44,1,0.243,5.68,32.926,36.604
B1/E07-180i/JAS/08,E07-180i,6.44,7,0.56,1,0.241,5.608,34.42,37.233
B1/E07-180i/JAS/09,E07-180i,7,8,1,1,0.252,5.716,34.406,36.761
B1/E07-180i/JAS/10,E07-180i,8,9,1,1,0.25,5.631,34.807,38.475
B1/E07-186i/JAS/01,E07-186i,0,1,1,1,0.91,43.74,2.509,8.311
B1/E07-186i/JAS/02,E07-186i,1,2,1,1,1.414,31.551,7.192,23.43
B1/E07-186i/JAS/03,E07-186i,2,3,1,1,1.649,19.889,15.816,33.106
B1/E07-186i/JAS/04,E07-186i,3,4,1,1,1.856,19.521,16.937,34.441
B1/E07-186i/JAS/05,E07-186i,4,5,1,1,1.584,14.782,20.167,38.911
B1/E07-186i/JAS/06,E07-186i,5,6,1,1,1.565,14.79,20.217,42.501
B1/E07-186i/JAS/07,E07-186i,6,7,1,1,1.777,10.48,27.001,40.523
B1/E07-186i/JAS/08,E07-186i,7,8,1,1,1.497,8.865,30.307,42.318
B1/E07-186i/JAS/09,E07-186i,8,9,1,1,0.695,7.442,31.402,39.982
B1/E07-186i/JAS/10,E07-186i,9,10,1,1,0.35,6.559,34.138,40.03
B1/E07-186i/JAS/11,E07-186i,10,11,1,1,0.303,6.148,35.018,39.628
B1/E07-186i/JAS/12,E07-186i,11,12,1,1,0.276,5.824,33.249,38.609
B1/E07-186i/JAS/13,E07-186i,12,13,1,1,0.276,6.234,32.127,37.612
B1/E07-186i/JAS/14,E07-186i,13,14,1,1,1.184,5.443,32.967,40.943
B1/E07-186i/JAS/15,E07-186i,14,15,1,1,0.537,6.194,33.007,40.462
B1/E07-186i/JAS/16,E07-186i,15,16,1,1,0.28,5.871,28.951,34.99
B1/E07-181i/JAS/01,E07-181i,0,1,1,1,0.571,29.748,3.855,18.084
B1/E07-181i/JAS/02,E07-181i,1,2,1,1,1.84,11.489,20.792,48.482
B1/E07-181i/JAS/03,E07-181i,2,3,1,1,1.561,8.839,24.926,48.47
B1/E07-181i/JAS/04,E07-181i,3,4,1,1,1.404,8.757,22.42,47.75
B1/E07-181i/JAS/05,E07-181i,4,5,1,1,1.311,12.396,20.776,44.622
B1/E07-181i/JAS/06,E07-181i,5,6,1,1,1.259,8.915,27.602,45.185
B1/E07-181i/JAS/07,E07-181i,6,7,1,1,0.46,7.458,29.503,43.258
B1/E07-181i/JAS/08,E07-181i,7,8,1,1,0.303,6.667,30.002,41.993
B1/E07-181i/JAS/09,E07-181i,8,9,1,1,0.3,6.399,30.233,40.798
B1/E07-181i/JAS/10,E07-181i,9,10,1,1,0.345,6.218,27.746,42.911
B1/E07-181i/JAS/11,E07-181i,10,11,1,1,0.363,6.886,30.758,43.465
B1/E07-181i/JAS/12,E07-181i,11,12,1,1,0.242,5.431,32.734,41.455
B1/E07-181i/JAS/13,E07-181i,12,13,1,1,0.25,5.61,31.285,41.515
B1/E07-181i/JAS/14,E07-181i,13,14,1,1,0.244,5.599,32.179,37.518
B1/E07-181i/JAS/15,E07-181i,14,15,1,1,0.247,5.433,33.124,40.522
B1/E07-188i/JAS/01,E07-188i,0,1,1,1,0.468,40.665,2.153,7.466
B1/E07-188i/JAS/02,E07-188i,1,2,1,1,0.709,44.049,2.702,8.308
B1/E07-188i/JAS/03,E07-188i,2,3,1,1,0.645,40.087,2.175,9.608
B1/E07-188i/JAS/04,E07-188i,3,4,1,1,0.837,44.604,2.49,7.269
B1/E07-188i/JAS/05,E07-188i,4,5,1,1,1.149,27.718,5.904,26.86
B1/E07-188i/JAS/06,E07-188i,5,6,1,1,1.901,19.539,16.699,36.026
B1/E07-188i/JAS/07,E07-188i,6,7,1,1,1.549,16.347,22.004,38.426
B1/E07-188i/JAS/08,E07-188i,7,8,1,1,1.613,11.51,25.603,39.77
B1/E07-188i/JAS/09,E07-188i,8,9,1,1,1.621,9.957,27.611,41.43
B1/E07-188i/JAS/10,E07-188i,9,10,1,1,1.447,9.362,29.222,40.579
B1/E07-188i/JAS/11,E07-188i,10,11,1,1,1.074,8.322,30.938,41.72
B1/E07-188i/JAS/12,E07-188i,11,12,1,1,0.343,6.815,28.919,37.062
B1/E07-188i/JAS/13,E07-188i,12,13,1,1,0.322,7.034,27.803,36.823
B1/E07-188i/JAS/14,E07-188i,13,14,1,1,0.324,7.231,29.271,38.528
B1/E07-188i/JAS/15,E07-188i,14,15,1,1,0.291,6.932,31.262,39.321
B1/E07-183i/JAS/01,E07-183i,0,1,1,1,0.301,31.715,1.452,15.497
B1/E07-183i/JAS/02,E07-183i,1,2,1,1,0.367,34.475,1.41,13.951
B1/E07-183i/JAS/03,E07-183i,2,3,1,1,0.403,37.622,1.669,11.363
B1/E07-183i/JAS/04,E07-183i,3,4,1,1,0.585,45.609,2.353,7.072
B1/E07-183i/JAS/05,E07-183i,4,5,1,1,0.642,45.354,2.561,6.904
B1/E07-183i/JAS/06,E07-183i,5,6,1,1,1.286,21.766,14.264,30.32
B1/E07-183i/JAS/07,E07-183i,6,7,0.8,0.8,1.069,14.118,21.267,36.42
B1/E07-183i/JAS/08,E07-183i,7,8,1,1,0.874,11.897,22.769,38.994
B1/E07-183i/JAS/09,E07-183i,8,9,0.8,0.8,0.768,10.67,25.663,41.653
B1/E07-183i/JAS/10,E07-183i,9,10,1,1,0.4,7.994,29.229,41.298
B1/E07-183i/JAS/11,E07-183i,10,11,1,1,0.312,7.065,30.39,42.347
B1/E07-183i/JAS/12,E07-183i,11,12,1,1,0.294,6.473,31.637,39.903
B1/E07-183i/JAS/13,E07-183i,12,13,1,1,0.283,6.422,31.696,39.845
B1/E07-183i/JAS/14,E07-183i,13,14,1,1,0.273,6.192,31.841,40.574
B1/E07-183i/JAS/15,E07-183i,14,15,1,1,0.285,6.095,32.635,40.195
B1/E07-183i/JAS/16,E07-183i,15,16,1,1,0.283,6.35,31.855,42.06
B1/E07-187i/JAS/01,E07-187i,0,1,1,1,0.452,35.464,0.956,12.461
B1/E07-187i/JAS/02,E07-187i,1,2,1,1,0.505,35.443,2.812,19.382
B1/E07-187i/JAS/03,E07-187i,2,3,1,1,0.799,34.955,1.722,21.555
B1/E07-187i/JAS/04,E07-187i,3,4,1,1,0.923,32.233,1.322,21.956
B1/E07-187i/JAS/05,E07-187i,4,5,1,1,1.159,29.061,6.812,22.73
B1/E07-187i/JAS/06,E07-187i,5,6,1,1,2.014,11.834,25.496,41.635
B1/E07-187i/JAS/07,E07-187i,6,7,1,1,2.082,12.898,23.894,40.093
B1/E07-187i/JAS/08,E07-187i,7,8,1,1,1.622,10.063,26.946,40.285
B1/E07-187i/JAS/09,E07-187i,8,9,1,1,1.14,7.39,27.315,37.538
B1/E07-187i/JAS/10,E07-187i,9,10,1,1,1.513,7.794,30.052,40.971
B1/E07-187i/JAS/11,E07-187i,10,11,1,1,1.376,9.042,29.388,39.937
B1/E07-187i/JAS/12,E07-187i,11,12,1,1,0.616,7.307,32.794,39.699
B1/E07-187i/JAS/13,E07-187i,12,13,1,1,0.309,6.401,33.611,38.423
B1/E07-187i/JAS/14,E07-187i,13,14,1,1,0.26,5.953,32.83,36.417
B1/E07-187i/JAS/15,E07-187i,14,15,1,1,0.262,5.904,34.432,38.627
B1/E07-183A/JAS/01,E07-183A,0,1,1,1,0.281,31.926,1.908,15.826
B1/E07-183A/JAS/02,E07-183A,1,2,1,1,0.531,39.707,2.44,10.388
B1/E07-183A/JAS/03,E07-183A,2,3,1,1,0.628,43.975,2.381,7.035
B1/E07-183A/JAS/04,E07-183A,3,4,1,1,0.671,43.214,2.334,8.53
B1/E07-183A/JAS/05,E07-183A,4,5,1,1,0.717,42.839,2.209,8.355
B1/E07-183A/JAS/06,E07-183A,5,6,1,1,0.81,42.845,3.155,10.829
B1/E07-183A/JAS/07,E07-183A,6,7,1,1,1.189,28.268,12.965,23.293
B1/E07-183A/JAS/08,E07-183A,7,8,1,1,1.675,9.153,28.182,40.913
B1/E07-183A/JAS/09,E07-183A,8,9,1,1,0.735,7.261,30.626,38.421
B1/E07-183A/JAS/10,E07-183A,9,10,1,1,0.35,6.504,33.067,38.457
B1/E07-183A/JAS/11,E07-183A,10,11,1,1,0.3,6.16,31.539,37.966
B1/E07-183A/JAS/12,E07-183A,11,12,1,1,0.277,5.904,34.678,36.547
B1/E07-183A/JAS/13,E07-183A,12,13,1,1,0.313,6.147,32.041,38.165
B1/E07-183A/JAS/14,E07-183A,13,13.52,0.52,1,0.312,6.039,32.598,38.562
B1/E07-183A/JAS/15,E07-183A,13.52,14,0.48,1,0.422,6.224,33.678,41.395
B1/E07-183A/JAS/16,E07-183A,14,15,1,1,0.36,6.166,34.448,41.234
B1/E07-153i/JAS/01,E07-153i ,0,1,1,1,0.504,34.851,0.917,12.755
B1/E07-153i/JAS/02,E07-153i ,1,2,1,1,0.837,29.278,1.058,19.818
B1/E07-153i/JAS/03,E07-153i ,2,3,1,1,1.248,41.009,0.912,10.913
B1/E07-153i/JAS/04,E07-153i ,3,4,1,1,1.066,42.369,1.068,9.218
B1/E07-153i/JAS/05,E07-153i ,4,5,1,1,1.148,45.396,1.221,6.252
B1/E07-153i/JAS/06,E07-153i ,5,6,1,1,0.709,25.533,14.181,24.831
B1/E07-153i/JAS/07,E07-153i ,6,7,1,1,1.481,19.182,18.374,30.861
B1/E07-153i/JAS/08,E07-153i ,7,8,1,1,1.728,11.708,25.991,37.618
B1/E07-153i/JAS/09,E07-153i ,8,9,1,1,1.36,12.609,24.743,36.093
B1/E07-153i/JAS/10,E07-153i ,9,10,1,1,0.746,8.89,27.421,35.7
B1/E07-153i/JAS/11,E07-153i ,10,11,1,1,0.775,6.912,31.773,38.266
B1/E07-153i/JAS/12,E07-153i ,11,12,1,1,0.486,7.282,32.98,36.492
B1/E07-153i/JAS/13,E07-153i ,12,13,1,1,0.688,9.201,30.24,39.355
B1/E07-153i/JAS/14,E07-153i ,13,14,1,1,0.738,8.703,28.297,38.748
B1/E07-153i/JAS/15,E07-153i ,14,15,1,1,1.051,8.416,26.558,35.962
B1/E07-185i/JAS/01,E07-185i,0,1,1,1,0.563,43.608,2.345,8.276
B1/E07-185i/JAS/02,E07-185i,1,2,1,1,0.746,44.035,2.891,7.324
B1/E07-185i/JAS/03,E07-185i,2,3,1,1,0.882,44.531,2.9,7.38
B1/E07-185i/JAS/04,E07-185i,3,4,1,1,0.987,40.827,3.631,10.591
B1/E07-185i/JAS/05,E07-185i,4,5,1,1,1.08,38.781,3.638,14.527
B1/E07-185i/JAS/06,E07-185i,5,6,1,1,0.933,33.407,2.409,16.942
B1/E07-185i/JAS/07,E07-185i,6,7,1,1,1.043,34.39,2.53,15.845
B1/E07-185i/JAS/08,E07-185i,7,8,1,1,1.821,17.021,20.568,32.991
B1/E07-185i/JAS/09,E07-185i,8,9,0.88,0.88,1.871,10.68,20.059,41.917
B1/E07-185i/JAS/10,E07-185i,9,10,1,1,1.767,8.636,24.805,42.504
B1/E07-185i/JAS/11,E07-185i,10,11,1,1,0.386,6.747,31.38,39.357
B1/E07-185i/JAS/12,E07-185i,11,12,1,1,0.315,6.216,33.386,43.651
B1/E07-185i/JAS/13,E07-185i,12,13,1,1,0.965,6.619,29.378,38.471
B1/E07-185i/JAS/14,E07-185i,13,14,1,1,1.397,6.423,30.927,39.209
B1/E07-185i/JAS/15,E07-185i,14,15,1,1,0.327,6.423,32.002,38.091
B1/E07-152i/JAS/01,E07-152i,0,1,1,1,0.3,33.918,1.711,13.791
B1/E07-152i/JAS/02,E07-152i,1,2,1,1,0.477,42.75,2.91,10.408
B1/E07-152i/JAS/03,E07-152i,2,3,1,1,0.589,44.643,2.223,7.499
B1/E07-152i/JAS/04,E07-152i,3,4,1,1,0.685,44.623,1.974,6.877
B1/E07-152i/JAS/05,E07-152i,4,5,1,1,0.693,39.694,2.144,9.45
B1/E07-152i/JAS/06,E07-152i,5,6,1,1,0.613,41.352,4.293,11.82
B1/E07-152i/JAS/07,E07-152i,6,7,1,1,0.903,33.391,4.647,19.223
B1/E07-152i/JAS/08,E07-152i,7,8,1,1,1.694,16.969,17.546,35.813
B1/E07-152i/JAS/09,E07-152i,8,9,1,1,0.785,7.245,29.899,40.206
B1/E07-152i/JAS/10,E07-152i,9,10,1,1,0.252,5.476,32.798,41.64
B1/E07-152i/JAS/11,E07-152i,10,11,1,1,0.246,5.764,34.02,40.692
B1/E07-152i/JAS/12,E07-152i,11,12,1,1,0.233,5.571,32.39,39.35
B1/E07-152i/JAS/13,E07-152i,12,13,1,1,0.235,5.437,33.218,38.798
B1/E07-152i/JAS/14,E07-152i,13,14,1,1,0.236,5.65,32.389,37.36
B1/E07-152i/JAS/15,E07-152i,14,15,1,1,0.235,5.265,33.2,38.76
B1/E07-151i/JAS/01,E07-151i ,0,1,1,1,0.289,27.623,1.305,24.316
B1/E07-151i/JAS/02,E07-151i ,1,2,1,1,0.447,32.357,1.185,18.847
B1/E07-151i/JAS/03,E07-151i ,2,3,1,1,0.66,36.305,0.718,8.974
B1/E07-151i/JAS/04,E07-151i ,3,4,1,1,0.899,45.874,1.007,6.871
B1/E07-151i/JAS/05,E07-151i ,4,5,1,1,1.142,46.04,1.201,6.357
B1/E07-151i/JAS/06,E07-151i ,5,6,1,1,1.116,36.507,1.659,13.444
B1/E07-151i/JAS/07,E07-151i ,6,7,1,1,1.458,12.813,23.991,38.839
B1/E07-151i/JAS/08,E07-151i ,7,8,1,1,1.544,11.853,22.664,40.826
B1/E07-151i/JAS/09,E07-151i ,8,9,1,1,1.824,11.768,21.189,43.711
B1/E07-151i/JAS/10,E07-151i ,9,10,1,1,1.746,12,21.601,39.412
B1/E07-151i/JAS/11,E07-151i ,10,11,1,1,1.659,11.732,23.224,42.609
B1/E07-151i/JAS/12,E07-151i ,11,12,1,1,1.384,15.249,18.766,38.356
B1/E07-151i/JAS/13,E07-151i ,12,13,1,1,1.193,9.459,25.966,39.783
B1/E07-151i/JAS/14,E07-151i ,13,14,1,1,1.331,8.229,31.408,41.036
B1/E07-151i/JAS/15,E07-151i ,14,15,1,1,1.71,9.686,24.133,37.968
B1/E07-151i/JAS/16,E07-151i ,15,16,1,1,1.716,12.62,23.794,38.947
B1/E07-151i/JAS/17,E07-151i ,16,17,1,1,1.016,7.355,27.448,41.238
B1/E07-151i/JAS/18,E07-151i ,17,18,1,1,1.671,12.14,27.363,39.327
B1/E07-151i/JAS/19,E07-151i ,18,19,1,1,1.78,9.527,31.776,40.184
B1/E07-151i/JAS/20,E07-151i ,19,20,1,1,1.921,8.493,29.599,39.787
B1/E07-151i/JAS/21,E07-151i ,20,21,1,1,1.417,7.693,30.377,41.779
B1/E07-151i/JAS/22,E07-151i ,21,22,1,1,1.168,10.074,24.771,43.473
B1/E07-151i/JAS/23,E07-151i ,22,23,1,1,1.295,7.747,25.758,45.343
B1/E07-151i/JAS/24,E07-151i ,23,24,1,1,1.313,7.988,24.627,45.128
B1/E07-151i/JAS/25,E07-151i ,24,25,1,1,1.305,6.356,23.309,51.488
B1/E07-151i/JAS/26,E07-151i ,25,26,1,1,0.906,5.838,27.01,39.644
B1/E07-151i/JAS/27,E07-151i ,26,27,1,1,0.428,5.959,31.149,38.936
B1/E07-150i/JAS/01,E07-150i,0,1,1,1,0.476,43.253,1.978,7.367
B1/E07-150i/JAS/02,E07-150i,1,2,1,1,0.509,43.581,1.971,7.818
B1/E07-150i/JAS/03,E07-150i,2,3,1,1,0.516,34.98,2.934,19.306
B1/E07-150i/JAS/04,E07-150i,3,4,1,1,0.532,34.084,1.383,11.925
B1/E07-150i/JAS/05,E07-150i,4,5,1,1,1.049,46.861,0.913,5.144
B1/E07-150i/JAS/06,E07-150i,5,6,1,1,1.082,46.192,1.387,8.969
B1/E07-150i/JAS/07,E07-150i,6,7,1,1,1.209,47.356,1.36,8.485
B1/E07-150i/JAS/08,E07-150i,7,8,1,1,1.107,27.564,1.014,27.544
B1/E07-150i/JAS/09,E07-150i,8,9,1,1,1.05,19.647,4.647,33.501
B1/E07-150i/JAS/10,E07-150i,9,10,1,1,1.338,29.53,8.316,22.19
B1/E07-150i/JAS/11,E07-150i,10,11,1,1,1.498,14.159,24.494,35.26
B1/E07-150i/JAS/12,E07-150i,11,12,1,1,0.969,7.83,31.385,40.866
B1/E07-150i/JAS/13,E07-150i,12,13,1,1,1.414,7.793,29.834,42.001
B1/E07-150i/JAS/14,E07-150i,13,14,1,1,1.129,11.628,24.605,37.744
B1/E07-150i/JAS/15,E07-150i,14,15,1,1,1.58,9.78,27.559,39.137
B1/E07-150i/JAS/16,E07-150i,15,16,1,1,1.389,7.609,28.637,40.188
B1/E07-150i/JAS/17,E07-150i,16,17,1,1,1.337,8.017,27.001,44.749
B1/E07-150i/JAS/18,E07-150i,17,18,1,1,1.392,7.919,26.454,44.28
B1/E07-147i/JAS/01,E07-147i,0,1,1,1,0.569,33.577,4.136,15.53
B1/E07-147i/JAS/02,E07-147i,1,2,1,1,0.811,43.772,2.257,9.752
B1/E07-147i/JAS/03,E07-147i,2,3,1,1,0.725,36.854,4.599,16.589
B1/E07-147i/JAS/04,E07-147i,3,4,1,1,1.227,15.44,17.765,42.374
B1/E07-147i/JAS/05,E07-147i,4,5,1,1,1.207,6.817,28.831,48.734
B1/E07-147i/JAS/06,E07-147i,5,6,1,1,0.289,6.051,30.843,46.141
B1/E07-147i/JAS/07,E07-147i,6,7,1,1,0.261,5.802,29.027,38.833
B1/E07-147i/JAS/08,E07-147i,7,8,1,1,0.245,5.866,31.737,41.106
B1/E07-147i/JAS/09,E07-147i,8,9,1,1,0.26,5.917,31.7,38.938
B1/E07-147i/JAS/10,E07-147i,9,10,1,1,0.265,5.793,32.393,41.201
B1/E07-147i/JAS/11,E07-147i,10,11,1,1,0.245,5.776,32.122,44.576
B1/E07-147i/JAS/12,E07-147i,11,12,1,1,0.24,5.592,31.888,43.898
B1/E07-147i/JAS/13,E07-147i,12,13,1,1,0.227,5.044,32.213,44.837
B1/E07-147i/JAS/14,E07-147i,13,14,1,1,0.205,4.579,31.666,48.432
B1/E07-147i/JAS/15,E07-147i,14,15,1,1,0.235,5.502,32.79,42.768
B1/E07-148i/JAS/01,E07-148i,0,1,1,1,0.78,15.232,15.979,41.827
B1/E07-148i/JAS/02,E07-148i,1,2,1,1,0.453,7.882,27.929,44.456
B1/E07-148i/JAS/03,E07-148i,2,3,1,1,0.273,6.18,26.886,51.747
B1/E07-148i/JAS/04,E07-148i,3,4,1,1,0.301,6.724,29.62,41.928
B1/E07-148i/JAS/05,E07-148i,4,5,1,1,0.276,6.269,28.797,40.782
B1/E07-148i/JAS/06,E07-148i,5,6,1,1,0.257,5.615,29.732,44.749
B1/E07-148i/JAS/07,E07-148i,6,7,1,1,0.268,6.426,25.883,44.882
B1/E07-148i/JAS/08,E07-148i,7,8,1,1,0.276,6.585,25.288,47.351
B1/E07-148i/JAS/09,E07-148i,8,9,1,1,0.253,5.793,31.389,42.021
B1/E07-148i/JAS/10,E07-148i,9,10,1,1,0.244,5.509,32.268,41.322
B1/E07-148i/JAS/11,E07-148i,10,11,1,1,0.244,5.466,33.139,40.39
B1/E07-148i/JAS/12,E07-148i,11,12,1,1,0.258,5.81,32.321,39.963
B1/E07-148i/JAS/13,E07-148i,12,13,1,1,0.261,5.709,33.712,38.987
B1/E07-148i/JAS/14,E07-148i,13,14,1,1,0.227,5.374,33.968,38.832
B1/E07-148i/JAS/15,E07-148i,14,15,1,1,0.238,5.41,35.477,39.289
B1/E07-114i/JAS/01,E07-114i,0,1,0.8,0.8,0.8,28.359,8.031,23.026
B1/E07-114i/JAS/02,E07-114i,1,2,1,1,0.823,27.523,9.247,24.863
B1/E07-114i/JAS/03,E07-114i,2,3,0.88,0.88,0.589,35.751,2.637,16.051
B1/E07-114i/JAS/04,E07-114i,3,4,1,1,0.963,34.337,5,16.383
B1/E07-114i/JAS/05,E07-114i,4,5,1,1,1.505,23.204,13.84,31.295
B1/E07-114i/JAS/06,E07-114i,5,6,1,1,1.834,9.889,27.706,40.234
B1/E07-114i/JAS/07,E07-114i,6,7,1,1,1.987,10.351,28.569,39.019
B1/E07-114i/JAS/08,E07-114i,7,8,0.78,0.78,1.743,9.736,29.167,40.368
B1/E07-114i/JAS/09,E07-114i,8,9,1,1,1.83,9.274,29.729,40.581
B1/E07-114i/JAS/10,E07-114i,9,10,1,1,1.623,9.37,25.737,41.241
B1/E07-114i/JAS/11,E07-114i,10,11,1,1,1.925,7.785,30.343,41.496
B1/E07-114i/JAS/12,E07-114i,11,12,1,1,1.596,7.006,27.065,43.768
B1/E07-114i/JAS/13,E07-114i,12,13,1,1,1.835,7.64,29.576,39.624
B1/E07-114i/JAS/14,E07-114i,13,14,1,1,1.795,7.454,30.148,39.686
