sample_id,hole_id,depth_from,depth_to,core_length,cr_%,lith
B1/F09-078/JAS/15,F09-078,14,15,1,1,SROC
B1/F09-079/JAS/01,F09-079,0,0.56,0.56,1,LIM
B1/F09-079/JAS/02,F09-079,0.56,1,0.44,1,SAP
B1/F09-079/JAS/03,F09-079,1,2,1,1,SAP
B1/F09-079/JAS/04,F09-079,2,3,1,1,SAP
B1/F09-079/JAS/05,F09-079,3,4,1,1,SAP
B1/F09-079/JAS/06,F09-079,4,5,1,1,SAP
B1/F09-079/JAS/07,F09-079,5,6,1,1,SAP
B1/F09-079/JAS/08,F09-079,6,7,1,1,SAP
B1/F09-079/JAS/09,F09-079,7,7.45,0.45,1,SAP
B1/F09-079/JAS/10,F09-079,7.45,8,0.55,1,BRK
B1/F09-079/JAS/11,F09-079,8,9,1,1,BRK
B1/F09-079/JAS/12,F09-079,9,9.45,0.45,1,BRK
B1/F09-080/JAS/01,F09-080,0,1,1,1,LIM
B1/F09-080/JAS/02,F09-080,1,2,1,1,LIM
B1/F09-080/JAS/03,F09-080,2,3,1,1,SAP
B1/F09-080/JAS/04,F09-080,3,3.3,0.3,1,SAP
B1/F09-080/JAS/05,F09-080,3.3,3.6,0.3,1,BLD
B1/F09-080/JAS/06,F09-080,3.6,4,0.4,1,SROC
B1/F09-080/JAS/07,F09-080,4,4.2,0.2,1,SROC
B1/F09-080/JAS/08,F09-080,4.2,5,0.8,1,BLD
B1/F09-080/JAS/09,F09-080,5,6,1,1,RSAP
B1/F09-080/JAS/10,F09-080,6,6.55,0.55,1,RSAP
B1/F09-080/JAS/11,F09-080,6.55,7,0.45,1,BLD
B1/F09-080/JAS/12,F09-080,7,8,1,1,RSAP
B1/F09-080/JAS/13,F09-080,8,8.2,0.2,1,BLD
B1/F09-081/JAS/01,F09-081,0,0.4,0.4,1,SAP
B1/F09-081/JAS/02,F09-081,0.4,1,0.6,1,SAP
B1/F09-081/JAS/03,F09-081,1,2,1,1,SAP
B1/F09-081/JAS/04,F09-081,2,2.55,0.55,1,SAP
B1/F09-081/JAS/05,F09-081,2.55,3,0.45,1,BRK
B1/F09-081/JAS/06,F09-081,3,4,1,1,BRK
B1/F09-081/JAS/07,F09-081,4,4.4,0.4,1,BRK
B1/F09-082/JAS/01,F09-082,0,1,1,1,LIM
B1/F09-082/JAS/02,F09-082,1,2,1,1,BLD
B1/F09-082/JAS/03,F09-082,2,2.23,0.23,1,BLD
B1/F09-082/JAS/04,F09-082,2.23,2.46,0.23,1,SROC
B1/F09-082/JAS/05,F09-082,2.46,2.75,0.29,1,BLD
B1/F09-082/JAS/06,F09-082,2.75,3,0.25,1,SAP
B1/F09-082/JAS/07,F09-082,3,4,1,1,SAP
B1/F09-082/JAS/08,F09-082,4,4.2,0.2,1,BLD
B1/F09-082/JAS/09,F09-082,4.2,4.45,0.25,1,SROC
B1/F09-082/JAS/10,F09-082,4.45,5,0.55,1,BLD
B1/F09-082/JAS/11,F09-082,5,5.23,0.23,1,SROC
B1/F09-082/JAS/12,F09-082,5.23,5.41,0.18,1,BLD
B1/F09-082/JAS/13,F09-082,5.41,6,0.59,1,RSAP
B1/F09-097/JAS/01,F09-097,0,0.4,0.4,1,SAP
B1/F09-097/JAS/02,F09-097,0.4,0.7,0.3,1,BLD
B1/F09-097/JAS/03,F09-097,0.7,1,0.3,1,SAP
B1/F09-097/JAS/04,F09-097,1,2,1,1,SAP
B1/F09-097/JAS/05,F09-097,2,2.24,0.24,1,SAP
B1/F09-097/JAS/06,F09-097,2.24,3,0.76,1,SROC
B1/F09-097/JAS/07,F09-097,3,4,1,1,SAP
B1/F09-097/JAS/08,F09-097,4,5,1,1,SAP
B1/F09-097/JAS/09,F09-097,5,5.3,0.3,1,SAP
B1/F09-097/JAS/10,F09-097,5.3,6,0.7,1,SAP
B1/F09-097/JAS/11,F09-097,6,6.46,0.46,1,SAP
B1/F09-097/JAS/12,F09-097,6.46,7,0.54,1,SAP
B1/F09-097/JAS/13,F09-097,7,8,1,1,SROC
B1/F09-097/JAS/14,F09-097,8,9,1,1,SROC
B1/F09-097/JAS/15,F09-097,9,10,1,1,SAP
B1/F09-097/JAS/16,F09-097,10,10.65,0.65,1,SROC
B1/F09-097/JAS/17,F09-097,10.65,11,0.35,1,BRK
B1/F09-097/JAS/18,F09-097,11,11.2,0.2,1,BRK
B1/F09-098/JAS/01,F09-098,0,1,1,1,LIM
B1/F09-098/JAS/02,F09-098,1,2,1,1,LIM
B1/F09-098/JAS/03,F09-098,2,3,1,1,LIM
B1/F09-098/JAS/04,F09-098,3,4,1,1,LIM
B1/F09-098/JAS/05,F09-098,4,5,1,1,LIM
B1/F09-098/JAS/06,F09-098,5,6,1,1,LIM
B1/F09-098/JAS/07,F09-098,6,7,1,1,LIM
B1/F09-098/JAS/08,F09-098,7,8,1,1,SAP
B1/F09-098/JAS/09,F09-098,8,9,1,1,SAP
B1/F09-098/JAS/10,F09-098,9,10,1,1,SAP
B1/F09-098/JAS/11,F09-098,10,11,1,1,SAP
B1/F09-098/JAS/12,F09-098,11,11.4,0.4,1,SAP
B1/F09-098/JAS/13,F09-098,11.4,12,0.6,1,BLD
B1/F09-098/JAS/14,F09-098,12,12.25,0.25,1,SAP
B1/F09-098/JAS/15,F09-098,12.25,12.54,0.29,1,BLD
B1/F09-098/JAS/16,F09-098,12.54,13,0.46,1,SAP
B1/F09-098/JAS/17,F09-098,13,14,1,1,SAP
B1/F09-098/JAS/18,F09-098,14,15,1,1,SAP
B1/F09-098/JAS/19,F09-098,15,15.51,0.51,1,SROC
B1/F09-098/JAS/20,F09-098,15.51,15.73,0.22,1,BLD
B1/F09-098/JAS/21,F09-098,15.73,16,0.27,1,SROC
B1/F09-098/JAS/22,F09-098,16,16.21,0.21,1,BLD
B1/F09-098/JAS/23,F09-098,16.21,17,0.79,1,SROC
B1/F09-098/JAS/24,F09-098,17,18,1,1,SROC
B1/F09-098/JAS/25,F09-098,18,18.23,0.23,1,SAP
B1/F09-098/JAS/26,F09-098,18.23,18.59,0.36,1,RSAP
B1/F09-098/JAS/27,F09-098,18.59,19,0.41,1,SROC
B1/F09-098/JAS/28,F09-098,19,20,1,1,RSAP
B1/F09-098/JAS/29,F09-098,20,20.23,0.23,1,BLD
B1/F09-098/JAS/30,F09-098,20.23,21,0.77,1,SROC
B1/F09-098/JAS/31,F09-098,21,22,1,1,SROC
B1/F09-098/JAS/32,F09-098,22,23,1,1,SROC
B1/F09-098/JAS/33,F09-098,23,24,1,1,SROC
B1/F09-098/JAS/34,F09-098,24,25,1,1,SROC
B1/F09-098/JAS/35,F09-098,25,26,1,1,SROC
B1/F09-098/JAS/36,F09-098,26,26.64,0.64,1,SROC
B1/F09-098/JAS/37,F09-098,26.64,27,0.36,1,BLD
B1/F09-098/JAS/38,F09-098,27,27.55,0.55,1,BRK
B1/F09-099/JAS/01,F09-099,0,1,1,1,LIM
B1/F09-099/JAS/02,F09-099,1,2,1,1,LIM
B1/F09-099/JAS/03,F09-099,2,3,1,1,LIM
B1/F09-099/JAS/04,F09-099,3,4,1,1,SAP
B1/F09-099/JAS/05,F09-099,4,5,1,1,LIM
B1/F09-099/JAS/06,F09-099,5,6,1,1,LIM
B1/F09-099/JAS/07,F09-099,6,7,1,1,LIM
B1/F09-099/JAS/08,F09-099,7,8,1,1,SAP
B1/F09-099/JAS/09,F09-099,8,9,1,1,SAP
B1/F09-099/JAS/10,F09-099,9,10,1,1,SAP
B1/F09-099/JAS/11,F09-099,10,11,1,1,SAP
B1/F09-099/JAS/12,F09-099,11,12,1,1,SAP
B1/F09-099/JAS/13,F09-099,12,12.37,0.37,1,SROC
B1/F09-099/JAS/14,F09-099,12.37,13,0.63,1,BRK
B1/F09-099/JAS/15,F09-099,13,13.7,0.7,1,BRK
B1/F09-100/JAS/01,F09-100,0,1,1,1,LIM
B1/F09-100/JAS/02,F09-100,1,2,1,1,LIM
B1/F09-100/JAS/03,F09-100,2,2.2,0.2,1,BLD
B1/F09-100/JAS/04,F09-100,2.2,3,0.8,1,LIM
B1/F09-100/JAS/05,F09-100,3,4,1,1,LIM
B1/F09-100/JAS/06,F09-100,4,5,1,1,LIM
B1/F09-100/JAS/07,F09-100,5,6,1,1,LIM
B1/F09-100/JAS/08,F09-100,6,7,1,1,LIM
B1/F09-100/JAS/09,F09-100,7,8,1,1,LIM
B1/F09-100/JAS/10,F09-100,8,9,1,1,LIM
B1/F09-100/JAS/11,F09-100,9,10,1,1,SAP
B1/F09-100/JAS/12,F09-100,10,11,1,1,SAP
B1/F09-100/JAS/13,F09-100,11,12,1,1,SAP
B1/F09-100/JAS/14,F09-100,12,13,1,1,SAP
B1/F09-100/JAS/15,F09-100,13,14,1,1,SAP
B1/F09-100/JAS/16,F09-100,14,15,1,1,SROC
B1/F09-100/JAS/17,F09-100,15,15.64,0.64,1,SROC
B1/F09-100/JAS/18,F09-100,15.64,15.82,0.18,1,BLD
B1/F09-100/JAS/19,F09-100,15.82,16,0.18,1,SAP
B1/F09-100/JAS/20,F09-100,16,16.8,0.8,1,RSAP
B1/F09-101/JAS/01,F09-101,0,0.5,0.5,1,LIM
B1/F09-101/JAS/02,F09-101,0.5,1,0.5,1,SAP
B1/F09-101/JAS/03,F09-101,1,1.35,0.35,1,SAP
B1/F09-101/JAS/04,F09-101,1.35,2,0.65,1,SROC
B1/F09-101/JAS/05,F09-101,2,3,1,1,SAP
B1/F09-101/JAS/06,F09-101,3,4,1,1,SAP
B1/F09-101/JAS/07,F09-101,4,5,1,1,SAP
B1/F09-101/JAS/08,F09-101,5,6,1,1,SAP
B1/F09-101/JAS/09,F09-101,6,7,1,1,SAP
B1/F09-101/JAS/10,F09-101,7,8,1,1,SAP
B1/F09-101/JAS/11,F09-101,8,9,1,1,BRK
B1/F09-101/JAS/12,F09-101,9,10,1,1,BRK
B1/F09-102/JAS/01,F09-102,0,1,1,1,LIM
B1/F09-102/JAS/02,F09-102,1,2,1,1,LIM
B1/F09-102/JAS/03,F09-102,2,3,1,1,BLD
B1/F09-102/JAS/04,F09-102,3,4,1,1,SAP
B1/F09-102/JAS/05,F09-102,4,5,1,1,SAP
B1/F09-102/JAS/06,F09-102,5,6,1,1,SAP
B1/F09-102/JAS/07,F09-102,6,7,1,1,SAP
B1/F09-102/JAS/08,F09-102,7,8,1,1,SAP
B1/F09-102/JAS/09,F09-102,8,9,1,1,SAP
B1/F09-102/JAS/10,F09-102,9,10,1,1,SAP
B1/F09-102/JAS/11,F09-102,10,11,1,1,SROC
B1/F09-102/JAS/12,F09-102,11,12,1,1,SROC
B1/F09-102/JAS/13,F09-102,12,13,1,1,SROC
B1/F09-102/JAS/14,F09-102,13,13.7,0.7,1,SROC
B1/F09-103/JAS/01,F09-103,0,0.55,0.55,1,LIM
B1/F09-103/JAS/02,F09-103,0.55,1,0.45,1,LIM
B1/F09-103/JAS/03,F09-103,1,2,0.9,0.9,SAP
B1/F09-103/JAS/04,F09-103,2,2.4,0.4,1,SAP
B1/F09-103/JAS/05,F09-103,2.4,3,0.6,1,SAP
B1/F09-103/JAS/06,F09-103,3,4,1,1,SAP
B1/F09-103/JAS/07,F09-103,4,5,1,1,SAP
B1/F09-103/JAS/08,F09-103,5,6,0.9,0.9,RSAP
B1/F09-103/JAS/09,F09-103,6,7,1,1,RSAP
B1/F09-103/JAS/10,F09-103,7,7.3,0.3,1,RSAP
B1/F09-104/JAS/01,F09-104,0,1,1,1,LIM
B1/F09-104/JAS/02,F09-104,1,2,1,1,LIM
B1/F09-104/JAS/03,F09-104,2,3,1,1,LIM
B1/F09-104/JAS/04,F09-104,3,4,1,1,LIM
B1/F09-104/JAS/05,F09-104,4,5,1,1,LIM
B1/F09-104/JAS/06,F09-104,5,6,1,1,LIM
B1/F09-104/JAS/07,F09-104,6,7,1,1,LIM
B1/F09-104/JAS/08,F09-104,7,8,1,1,SAP
B1/F09-104/JAS/09,F09-104,8,9,1,1,SAP
B1/F09-104/JAS/10,F09-104,9,10,1,1,SAP
B1/F09-104/JAS/11,F09-104,10,10.38,0.38,1,SROC
B1/F09-104/JAS/12,F09-104,10.38,10.65,0.27,1,BLD
B1/F09-104/JAS/13,F09-104,10.65,11,0.35,1,SAP
B1/F09-104/JAS/14,F09-104,11,12,0.77,0.77,SROC
B1/F09-104/JAS/15,F09-104,12,13,1,1,SROC
B1/F09-104/JAS/16,F09-104,13,14,0.9,0.9,SROC
B1/F09-104/JAS/17,F09-104,14,15,1,1,SROC
B1/F09-104/JAS/18,F09-104,15,16,1,1,SROC
B1/F09-104/JAS/19,F09-104,16,17,1,1,SROC
B1/F09-104/JAS/20,F09-104,17,18,1,1,RSAP
B1/F09-105/JAS/01,F09-105,0,1,1,1,LIM
B1/F09-105/JAS/02,F09-105,1,2,1,1,LIM
B1/F09-105/JAS/03,F09-105,2,3,1,1,SAP
B1/F09-105/JAS/04,F09-105,3,4,0.6,0.6,SAP
B1/F09-105/JAS/05,F09-105,4,5,0.4,0.4,SAP
B1/F09-105/JAS/06,F09-105,5,6,1,1,SAP
B1/F09-105/JAS/07,F09-105,6,6.7,0.7,1,SAP
B1/F09-105/JAS/08,F09-105,6.7,7,0.2,0.666666667,RSAP
B1/F09-105/JAS/09,F09-105,7,8,0.7,0.7,SAP
B1/F09-105/JAS/10,F09-105,8,9,1,1,SAP
B1/F09-105/JAS/11,F09-105,9,9.4,0.4,1,SAP
B1/F09-105/JAS/12,F09-105,9.4,10,0.6,1,BRK
B1/F09-105/JAS/13,F09-105,10,11,1,1,BRK
B1/F09-105/JAS/14,F09-105,11,11.6,0.6,1,BRK
B1/F09-106/JAS/01,F09-106,0,1,1,1,LIM
B1/F09-106/JAS/02,F09-106,1,2,1,1,LIM
B1/F09-106/JAS/03,F09-106,2,3,1,1,LIM
B1/F09-106/JAS/04,F09-106,3,4,1,1,LIM
B1/F09-106/JAS/05,F09-106,4,5,1,1,LIM
B1/F09-106/JAS/06,F09-106,5,6,1,1,LIM
B1/F09-106/JAS/07,F09-106,6,7,1,1,SAP
B1/F09-106/JAS/08,F09-106,7,8,1,1,SAP
B1/F09-106/JAS/09,F09-106,8,9,1,1,SAP
B1/F09-106/JAS/10,F09-106,9,10,1,1,SAP
B1/F09-106/JAS/11,F09-106,10,11,1,1,SAP
B1/F09-106/JAS/12,F09-106,11,12,1,1,SROC
B1/F09-106/JAS/13,F09-106,12,13,1,1,SROC
B1/F09-106/JAS/14,F09-106,13,14,1,1,SROC
B1/F09-106/JAS/15,F09-106,14,15,1,1,SROC
B1/F09-106/JAS/16,F09-106,15,16,1,1,SROC
B1/F09-106/JAS/17,F09-106,16,17,1,1,SROC
B1/F09-106/JAS/18,F09-106,17,18,1,1,SROC
B1/F09-106/JAS/19,F09-106,18,19,1,1,SROC
B1/F09-106/JAS/20,F09-106,19,20,1,1,SAP
B1/F09-106/JAS/21,F09-106,20,21,1,1,SAP
B1/F09-106/JAS/22,F09-106,21,22,1,1,SAP
B1/F09-106/JAS/23,F09-106,22,23,1,1,SAP
B1/F09-106/JAS/24,F09-106,23,24,1,1,SROC
B1/F09-106/JAS/25,F09-106,24,25,1,1,SROC
B1/F09-106/JAS/26,F09-106,25,26,1,1,SAP
B1/F09-106/JAS/27,F09-106,26,26.8,0.8,1,SROC
B1/F09-107/JAS/01,F09-107,0,1,1,1,LIM
B1/F09-107/JAS/02,F09-107,1,2,1,1,LIM
B1/F09-107/JAS/03,F09-107,2,2.4,0.4,1,SAP
B1/F09-107/JAS/04,F09-107,2.4,3,0.6,1,SAP
B1/F09-107/JAS/05,F09-107,3,4,0.4,0.4,SAP
B1/F09-107/JAS/06,F09-107,4,5,1,1,SAP
B1/F09-107/JAS/07,F09-107,5,6,1,1,SAP
B1/F09-107/JAS/08,F09-107,6,7,1,1,SAP
B1/F09-107/JAS/09,F09-107,7,8,1,1,SAP
B1/F09-107/JAS/10,F09-107,8,9,1,1,SAP
B1/F09-107/JAS/11,F09-107,9,10,1,1,SAP
B1/F09-107/JAS/12,F09-107,10,11,1,1,SAP
B1/F09-107/JAS/13,F09-107,11,12,0.4,0.4,BRK
B1/F09-107/JAS/14,F09-107,12,13,0.6,0.6,BRK
B1/F09-129/JAS/01,F09-129,0,1,1,1,LIM
B1/F09-129/JAS/02,F09-129,1,2,1,1,LIM
B1/F09-129/JAS/03,F09-129,2,3,1,1,SAP
B1/F09-129/JAS/04,F09-129,3,4,1,1,SAP
B1/F09-129/JAS/05,F09-129,4,5,1,1,SROC
B1/F09-129/JAS/06,F09-129,5,6,1,1,SROC
B1/F09-129/JAS/07,F09-129,6,6.55,0.55,1,SROC
B1/F09-129/JAS/08,F09-129,6.55,7,0.45,1,BLD
B1/F09-129/JAS/09,F09-129,7,8,1,1,RSAP
B1/F09-129/JAS/10,F09-129,8,9,1,1,BRK
B1/F09-129/JAS/11,F09-129,9,9.6,0.6,1,BRK
B1/F09-130/JAS/01,F09-130,0,1,1,1,LIM
B1/F09-130/JAS/02,F09-130,1,2,1,1,LIM
B1/F09-130/JAS/03,F09-130,2,3,1,1,LIM
B1/F09-130/JAS/04,F09-130,3,4,1,1,LIM
B1/F09-130/JAS/05,F09-130,4,5,1,1,SAP
B1/F09-130/JAS/06,F09-130,5,6,1,1,SAP
B1/F09-130/JAS/07,F09-130,6,7,1,1,SAP
B1/F09-130/JAS/08,F09-130,7,8,1,1,RSAP
B1/F09-130/JAS/09,F09-130,8,8.81,0.81,1,RSAP
B1/F09-130/JAS/10,F09-130,8.81,9,0.19,1,BRK
B1/F09-130/JAS/11,F09-130,9,10,1,1,BRK
B1/F09-130/JAS/12,F09-130,10,11,1,1,BRK
B1/F09-130/JAS/13,F09-130,11,11.5,0.5,1,BRK
B1/F09-131/JAS/01,F09-131,0,1,1,1,LIM
B1/F09-131/JAS/02,F09-131,1,2,1,1,LIM
B1/F09-131/JAS/03,F09-131,2,3,1,1,LIM
B1/F09-131/JAS/04,F09-131,3,4,1,1,LIM
B1/F09-131/JAS/05,F09-131,4,5,1,1,LIM
B1/F09-131/JAS/06,F09-131,5,6,1,1,LIM
B1/F09-131/JAS/07,F09-131,6,7,1,1,LIM
B1/F09-131/JAS/08,F09-131,7,7.5,0.5,1,SAP
B1/F09-131/JAS/09,F09-131,7.5,8,0.5,1,SROC
B1/F09-131/JAS/10,F09-131,8,9,1,1,SROC
B1/F09-131/JAS/11,F09-131,9,10,1,1,SAP
B1/F09-131/JAS/12,F09-131,10,11,1,1,SROC
B1/F09-131/JAS/13,F09-131,11,12,1,1,SAP
B1/F09-131/JAS/14,F09-131,12,13,1,1,SROC
B1/F09-131/JAS/15,F09-131,13,14,1,1,SROC
B1/F09-132/JAS/01,F09-132,0,1,1,1,LIM
B1/F09-132/JAS/02,F09-132,1,2,1,1,LIM
B1/F09-132/JAS/03,F09-132,2,3,1,1,LIM
B1/F09-132/JAS/04,F09-132,3,4,1,1,LIM
B1/F09-132/JAS/05,F09-132,4,5,1,1,LIM
B1/F09-132/JAS/06,F09-132,5,6,1,1,SAP
B1/F09-132/JAS/07,F09-132,6,7,1,1,SAP
B1/F09-132/JAS/08,F09-132,7,8,1,1,SAP
B1/F09-132/JAS/09,F09-132,8,9,1,1,SAP
B1/F09-132/JAS/10,F09-132,9,10,0.9,0.9,SAP
B1/F09-132/JAS/11,F09-132,10,11,1,1,SAP
B1/F09-132/JAS/12,F09-132,11,12,1,1,SAP
B1/F09-132/JAS/13,F09-132,12,13,0.9,0.9,SAP
B1/F09-132/JAS/14,F09-132,13,14,1,1,SAP
B1/F09-132/JAS/15,F09-132,14,15,0.7,0.7,RSAP
B1/F09-132/JAS/16,F09-132,15,16,1,1,RSAP
B1/F09-132/JAS/17,F09-132,16,17,1,1,RSAP
B1/F09-133/JAS/01,F09-133,0,1,1,1,LIM
B1/F09-133/JAS/02,F09-133,1,2,1,1,LIM
B1/F09-133/JAS/03,F09-133,2,3,1,1,LIM
B1/F09-133/JAS/04,F09-133,3,4,1,1,LIM
B1/F09-133/JAS/05,F09-133,4,5,1,1,LIM
B1/F09-133/JAS/06,F09-133,5,6,1,1,LIM
B1/F09-133/JAS/07,F09-133,6,6.4,0.4,1,SAP
B1/F09-133/JAS/08,F09-133,6.4,7,0.6,1,SROC
B1/F09-133/JAS/09,F09-133,7,8,1,1,SROC
B1/F09-133/JAS/10,F09-133,8,9,1,1,SROC
B1/F09-133/JAS/11,F09-133,9,10,1,1,SROC
B1/F09-133/JAS/12,F09-133,10,11,1,1,SROC
B1/F09-133/JAS/13,F09-133,11,12,1,1,SROC
B1/F09-133/JAS/14,F09-133,12,13,1,1,SROC
B1/F09-133/JAS/15,F09-133,13,14,1,1,SROC
B1/F09-133/JAS/16,F09-133,14,15,1,1,RSAP
B1/F09-133/JAS/17,F09-133,15,15.3,0.3,1,RSAP
B1/F09-134A/JAS/01,F09-134A,0,1,1,1,LIM
B1/F09-134A/JAS/02,F09-134A,1,2,1,1,LIM
B1/F09-134A/JAS/03,F09-134A,2,3,1,1,LIM
B1/F09-134A/JAS/04,F09-134A,3,4,1,1,LIM
B1/F09-134A/JAS/05,F09-134A,4,5,1,1,LIM
B1/F09-134A/JAS/06,F09-134A,5,6,1,1,SAP
B1/F09-134A/JAS/07,F09-134A,6,7,1,1,SAP
B1/F09-134A/JAS/08,F09-134A,7,7.71,0.71,1,SAP
B1/F09-134A/JAS/09,F09-134A,7.71,8,0.29,1,BLD
B1/F09-134A/JAS/10,F09-134A,8,8.24,0.24,1,BLD
B1/F09-134A/JAS/11,F09-134A,8.24,9,0.76,1,SAP
B1/F09-134A/JAS/12,F09-134A,9,10,1,1,SAP
B1/F09-134A/JAS/13,F09-134A,10,11,1,1,SAP
B1/F09-134A/JAS/14,F09-134A,11,12,1,1,SAP
B1/F09-134A/JAS/15,F09-134A,12,13,1,1,SAP
B1/F09-134A/JAS/16,F09-134A,13,14,1,1,SAP
B1/F09-134A/JAS/17,F09-134A,14,14.3,0.3,1,SAP
B1/F09-134A/JAS/18,F09-134A,14.3,15,0.7,1,BLD
B1/F09-134A/JAS/19,F09-134A,15,16,1,1,BLD
B1/F09-134A/JAS/20,F09-134A,16,17,1,1,SAP
B1/F09-134A/JAS/21,F09-134A,17,18,1,1,SAP
B1/F09-134A/JAS/22,F09-134A,18,19,1,1,SAP
B1/F09-134A/JAS/23,F09-134A,19,20,1,1,SAP
B1/F09-134A/JAS/24,F09-134A,20,21,0.93,0.93,SAP
B1/F09-134A/JAS/25,F09-134A,21,22,1,1,SAP
B1/F09-134A/JAS/26,F09-134A,22,22.48,0.48,1,SAP
B1/F09-134A/JAS/27,F09-134A,22.48,23,0.52,1,SAP
B1/F09-134A/JAS/28,F09-134A,23,24,1,1,SAP
B1/F09-134A/JAS/29,F09-134A,24,24.52,0.52,1,SAP
B1/F09-134A/JAS/30,F09-134A,24.52,25,0.48,1,SAP
B1/F09-134A/JAS/31,F09-134A,25,26,1,1,SAP
B1/F09-134A/JAS/32,F09-134A,26,27,1,1,SAP
B1/F09-134A/JAS/33,F09-134A,27,28,1,1,SAP
B1/F09-134A/JAS/34,F09-134A,28,29,1,1,SAP
B1/F09-134A/JAS/35,F09-134A,29,30,1,1,SAP
B1/F09-134A/JAS/36,F09-134A,30,30.4,0.4,1,SAP
B1/F09-135/JAS/01,F09-135,0,1,1,1,LIM
B1/F09-135/JAS/02,F09-135,1,2,1,1,LIM
B1/F09-135/JAS/03,F09-135,2,3,1,1,LIM
B1/F09-135/JAS/04,F09-135,3,4,1,1,LIM
B1/F09-135/JAS/05,F09-135,4,5,1,1,LIM
B1/F09-135/JAS/06,F09-135,5,6,1,1,SAP
B1/F09-135/JAS/07,F09-135,6,6.4,0.4,1,SAP
B1/F09-135/JAS/08,F09-135,6.4,7,0.6,1,SAP
B1/F09-135/JAS/09,F09-135,7,7.25,0.25,1,SAP
B1/F09-135/JAS/10,F09-135,7.25,8,0.75,1,SAP
B1/F09-135/JAS/11,F09-135,8,9,1,1,SROC
B1/F09-135/JAS/12,F09-135,9,10,1,1,SROC
B1/F09-135/JAS/13,F09-135,10,10.5,0.5,1,SROC
B1/F09-135/JAS/14,F09-135,10.5,11,0.5,1,BLD
B1/F09-135/JAS/15,F09-135,11,11.55,0.55,1,SROC
B1/F09-135/JAS/16,F09-135,11.55,12,0.45,1,BLD
B1/F09-135/JAS/17,F09-135,12,13,1,1,SROC
B1/F09-135/JAS/18,F09-135,13,14,1,1,SROC
B1/F09-135/JAS/19,F09-135,14,15,1,1,SROC
B1/F09-135/JAS/20,F09-135,15,16,1,1,SROC
B1/F09-135/JAS/21,F09-135,16,17,1,1,SROC
B1/F09-135/JAS/22,F09-135,17,17.8,0.8,1,RSAP
B1/F09-136/JAS/01,F09-136,0,1,1,1,LIM
B1/F09-136/JAS/02,F09-136,1,2,0.9,0.9,LIM
B1/F09-136/JAS/03,F09-136,2,3,0.7,0.7,LIM
B1/F09-136/JAS/04,F09-136,3,4,1,1,LIM
B1/F09-136/JAS/05,F09-136,4,5,1,1,LIM
B1/F09-136/JAS/06,F09-136,5,6,1,1,SAP
B1/F09-136/JAS/07,F09-136,6,7,1,1,SAP
B1/F09-136/JAS/08,F09-136,7,8,1,1,RSAP
B1/F09-136/JAS/09,F09-136,8,9,1,1,BLD
B1/F09-136/JAS/10,F09-136,9,10,1,1,BLD
B1/F09-136/JAS/11,F09-136,10,11,1,1,SAP
B1/F09-136/JAS/12,F09-136,11,11.52,0.52,1,SAP
B1/F09-136/JAS/13,F09-136,11.52,11.75,0.23,1,BLD
B1/F09-136/JAS/14,F09-136,11.75,12,0.25,1,SAP
B1/F09-136/JAS/15,F09-136,12,12.69,0.69,1,SAP
B1/F09-136/JAS/16,F09-136,12.69,13,0.31,1,BLD
B1/F09-136/JAS/17,F09-136,13,13.17,0.17,1,BLD
B1/F09-136/JAS/18,F09-136,13.17,13.44,0.27,1,SAP
B1/F09-136/JAS/19,F09-136,13.44,13.6,0.16,1,BLD
B1/F09-136/JAS/20,F09-136,13.6,14,0.4,1,SAP
B1/F09-136/JAS/21,F09-136,14,14.45,0.45,1,SAP
B1/F09-136/JAS/22,F09-136,14.45,14.83,0.38,1,BLD
B1/F09-136/JAS/23,F09-136,14.83,15,0.17,1,SAP
B1/F09-136/JAS/24,F09-136,15,15.29,0.29,1,BLD
B1/F09-136/JAS/25,F09-136,15.29,16,0.71,1,RSAP
B1/F09-136/JAS/26,F09-136,16,17,1,1,RSAP
B1/F09-136/JAS/27,F09-136,17,18,1,1,RSAP
B1/F09-136/JAS/28,F09-136,18,19,1,1,RSAP
B1/F09-136/JAS/29,F09-136,19,20,1,1,SROC
B1/F09-136/JAS/30,F09-136,20,21,1,1,RSAP
B1/F09-136/JAS/31,F09-136,21,22,1,1,RSAP
B1/F09-136/JAS/32,F09-136,22,22.57,0.57,1,BLD
B1/F09-136/JAS/33,F09-136,22.57,23.5,0.93,1,RSAP
B1/F09-137/JAS/01,F09-137,0,1,1,1,LIM
B1/F09-137/JAS/02,F09-137,1,2,1,1,LIM
B1/F09-137/JAS/03,F09-137,2,3,1,1,LIM
B1/F09-137/JAS/04,F09-137,3,4,1,1,LIM
B1/F09-137/JAS/05,F09-137,4,5,1,1,SAP
B1/F09-137/JAS/06,F09-137,5,6,1,1,SAP
B1/F09-137/JAS/07,F09-137,6,7,0.7,0.7,SAP
B1/F09-137/JAS/08,F09-137,7,8,1,1,SAP
B1/F09-137/JAS/09,F09-137,8,9,1,1,SAP
B1/F09-137/JAS/10,F09-137,9,10,1,1,SAP
B1/F09-137/JAS/11,F09-137,10,11,1,1,SAP
B1/F09-137/JAS/12,F09-137,11,12,1,1,SAP
B1/F09-137/JAS/13,F09-137,12,13,1,1,SAP
B1/F09-137/JAS/14,F09-137,13,14,1,1,SAP
